,date,neg,pos,total
21193,1923-06-14,611,1063,49374
21194,1923-06-15,627,1152,48906
21195,1923-06-16,645,1260,50711
21196,1923-06-17,697,1294,43948
21197,1923-06-18,489,893,30489
21198,1923-06-19,404,862,32464
21199,1923-06-20,671,1219,50467
21200,1923-06-21,715,1120,50166
21201,1923-06-22,654,1230,49876
21202,1923-06-23,672,1187,47681
21203,1923-06-24,460,692,31503
21204,1923-06-25,525,817,31722
21205,1923-06-26,428,848,34195
21206,1923-06-27,670,1273,51851
21207,1923-06-28,653,1139,51034
21208,1923-06-29,697,1279,48152
21209,1923-06-30,651,1279,50217
21210,1923-07-01,738,1229,48016
21211,1923-07-02,479,837,31386
21212,1923-07-03,418,776,33547
21213,1923-07-04,660,1265,49058
21214,1923-07-05,644,1262,50175
21215,1923-07-06,626,1233,49346
21216,1923-07-07,651,1208,47014
21217,1923-07-08,595,1295,46817
21218,1923-07-09,471,983,32274
21219,1923-07-10,439,788,32840
21220,1923-07-11,565,1339,49269
21221,1923-07-12,709,1362,51265
21222,1923-07-13,656,1416,48249
21223,1923-07-14,689,1279,49631
21224,1923-07-15,886,1527,47845
21225,1923-07-17,450,893,32599
21226,1923-07-18,574,1236,47932
21227,1923-07-19,469,775,33995
21228,1923-07-20,670,1189,48244
21229,1923-07-21,560,1296,47488
21230,1923-07-22,480,817,30914
21231,1923-07-23,535,1000,32748
21232,1923-07-24,435,868,33865
21233,1923-07-25,387,812,33081
21234,1923-07-26,630,1309,49198
21235,1923-07-27,486,817,34493
21236,1923-07-28,437,715,33950
21237,1923-07-29,490,857,31111
21238,1923-07-30,478,906,32428
21239,1923-07-31,465,787,32105
21240,1923-08-01,460,788,33922
21241,1923-08-02,442,699,32583
21242,1923-08-03,711,1234,49463
21243,1923-08-04,699,1286,50904
21244,1923-08-05,482,820,30925
21245,1923-08-06,457,850,31402
21246,1923-08-07,513,878,34149
21247,1923-08-08,383,771,33167
21248,1923-08-10,811,1317,50743
21249,1923-08-11,469,821,33498
21250,1923-08-12,579,727,30539
21251,1923-08-13,606,809,32103
21252,1923-08-14,817,1275,49881
21253,1923-08-15,472,806,34517
21254,1923-08-16,619,837,31960
21255,1923-08-17,489,808,34016
21256,1923-08-18,486,827,33646
21257,1923-08-19,512,789,31214
21258,1923-08-20,619,893,30847
21259,1923-08-21,520,761,32785
21260,1923-08-22,477,762,32107
21261,1923-08-23,701,1182,51042
21262,1923-08-24,490,795,34161
21263,1923-08-25,505,741,34575
21264,1923-08-26,525,808,30181
21265,1923-08-27,496,899,32044
21266,1923-08-28,551,910,34426
21267,1923-08-29,419,814,33746
21268,1923-08-30,449,745,32504
21269,1923-08-31,426,742,32405
21270,1923-09-01,442,803,34104
21271,1923-09-02,470,788,30192
21272,1923-09-03,868,1622,51188
21273,1923-09-04,472,794,33693
21274,1923-09-05,464,697,32651
21275,1923-09-06,581,784,32805
21276,1923-09-07,482,781,33388
21277,1923-09-09,465,777,28495
21278,1923-09-10,591,869,32302
21279,1923-09-11,510,919,33149
21280,1923-09-12,432,670,33671
21281,1923-09-13,635,1193,46152
21282,1923-09-14,418,810,33491
21283,1923-09-15,420,710,33501
21284,1923-09-16,433,661,27999
21285,1923-09-17,554,815,30279
21286,1923-09-18,553,888,33469
21287,1923-09-19,722,1345,58709
21288,1923-09-20,390,731,32847
21289,1923-09-21,601,1173,44752
21290,1923-09-22,427,780,33385
21291,1923-09-23,407,725,30206
21292,1923-09-24,521,858,31104
21293,1923-09-25,529,795,32591
21294,1923-09-26,473,797,35302
21295,1923-09-27,666,1190,48065
21296,1923-09-28,658,1118,45436
21297,1923-09-29,699,1188,45271
21298,1923-09-30,362,650,26328
21299,1923-10-01,493,802,30262
21300,1923-10-02,697,1162,46792
21301,1923-10-03,657,1200,45164
21302,1923-10-04,566,1088,46297
21303,1923-10-05,535,965,38976
21304,1923-10-06,621,1111,43504
21305,1923-10-07,618,1331,46643
21306,1923-10-08,438,885,28658
21307,1923-10-09,420,763,32238
21308,1923-10-10,591,1124,45904
21309,1923-10-11,604,1145,45410
21310,1923-10-12,601,1230,45812
21311,1923-10-13,594,1219,49275
21312,1923-10-14,430,705,29540
21313,1923-10-15,432,917,30812
21314,1923-10-16,170,484,19390
21315,1923-10-17,645,1210,50395
21316,1923-10-18,628,1216,48308
21317,1923-10-19,392,808,34908
21318,1923-10-20,632,1104,49551
21319,1923-10-21,436,626,28880
21320,1923-10-22,466,892,31090
21321,1923-10-23,655,1239,48899
21322,1923-10-24,644,1171,49341
21323,1923-10-25,491,774,34256
21324,1923-10-26,843,1662,59673
21325,1923-10-27,660,1303,49187
21326,1923-10-28,457,728,30077
21327,1923-10-29,473,875,31138
21328,1923-10-30,784,1257,48811
21329,1923-10-31,583,1362,49490
21330,1923-11-01,629,1167,50012
21331,1923-11-02,475,911,30873
21332,1923-11-03,631,1179,45553
21333,1923-11-04,618,1188,45782
21334,1923-11-05,517,926,30965
21335,1923-11-06,492,932,33652
21336,1923-11-07,658,1275,48956
21337,1923-11-08,623,1295,49645
21338,1923-11-09,642,1183,50576
21339,1923-11-10,677,1294,50015
21340,1923-11-11,694,1231,50544
21341,1923-11-12,573,921,31650
21342,1923-11-13,679,1400,47349
21343,1923-11-14,611,1161,49621
21344,1923-11-15,634,1172,48239
21345,1923-11-16,614,1143,46911
21346,1923-11-17,606,1138,47019
21347,1923-11-18,657,1307,49189
21348,1923-11-19,532,987,31211
21349,1923-11-20,692,1256,50480
21350,1923-11-21,617,1232,49231
21351,1923-11-22,639,1205,46041
21352,1923-11-23,726,1292,50521
21353,1923-11-24,613,1224,47591
21354,1923-11-25,687,1244,48794
21355,1923-11-26,391,853,29918
21356,1923-11-27,423,860,32861
21357,1923-11-28,530,1251,47666
21358,1923-11-29,607,1352,49243
21359,1923-11-30,657,1359,49549
21360,1923-12-01,661,1374,49272
21361,1923-12-02,580,1136,46533
21362,1923-12-03,467,795,28966
21363,1923-12-04,395,824,32966
21364,1923-12-05,639,1324,49605
21365,1923-12-06,661,1254,50598
21366,1923-12-07,693,1275,48538
21367,1923-12-08,707,1226,48079
21368,1923-12-09,736,1260,49474
21369,1923-12-10,453,939,30366
21370,1923-12-11,485,811,29601
21371,1923-12-12,579,1366,48538
21372,1923-12-13,633,1185,49376
21373,1923-12-14,636,1152,48646
21374,1923-12-15,499,925,44480
21375,1923-12-16,649,1176,47736
21376,1923-12-17,365,831,30536
21377,1923-12-18,675,1220,48021
21378,1923-12-19,608,1268,49694
21379,1923-12-20,551,1102,44722
21380,1923-12-21,710,1435,55892
21381,1923-12-22,682,1234,48751
21382,1923-12-23,606,1169,49356
21383,1923-12-24,445,901,31575
21384,1923-12-25,562,889,31054
21385,1923-12-26,519,1075,31051
21386,1923-12-27,758,1405,49633
21387,1923-12-28,614,1188,47994
21388,1923-12-29,633,1127,47897
21389,1923-12-30,477,769,33880
21390,1923-12-31,443,804,30131
21391,1924-01-01,505,716,29158
21392,1924-01-02,716,1284,49389
21393,1924-01-04,494,687,33550
21394,1924-01-05,724,1085,50115
21395,1924-01-06,684,1073,47317
21396,1924-01-07,458,706,30125
21397,1924-01-08,411,631,31882
21398,1924-01-09,696,1345,48417
21399,1924-01-10,441,745,33194
21400,1924-01-11,638,1105,48122
21401,1924-01-12,610,1107,49563
21402,1924-01-13,499,950,41259
21403,1924-01-14,467,892,31195
21404,1924-01-15,432,867,34081
21405,1924-01-16,628,1264,48594
21406,1924-01-17,720,1301,49182
21407,1924-01-18,691,1117,48105
21408,1924-01-19,645,1103,45591
21409,1924-01-20,657,1186,50083
21410,1924-01-21,464,859,31225
21411,1924-01-22,625,1088,45450
21412,1924-01-23,629,1223,50434
21413,1924-01-24,664,1142,47887
21414,1924-01-25,557,1170,48449
21415,1924-01-26,383,677,33730
21416,1924-01-27,606,1162,50167
21417,1924-01-28,661,1425,44899
21418,1924-01-29,506,840,33097
21419,1924-01-30,608,1222,48405
21420,1924-01-31,685,1286,49513
21421,1924-02-01,715,1120,48883
21422,1924-02-02,898,1308,50180
21423,1924-02-03,611,1185,48714
21424,1924-02-04,483,864,32130
21425,1924-02-05,487,880,33611
21426,1924-02-06,704,1367,50738
21427,1924-02-07,623,1261,51063
21428,1924-02-08,584,1025,44208
21429,1924-02-09,630,1262,48895
21430,1924-02-10,585,1213,48550
21431,1924-02-11,394,926,31017
21432,1924-02-12,456,749,33672
21433,1924-02-13,618,1253,49879
21434,1924-02-14,579,1245,48450
21435,1924-02-15,812,1255,48600
21436,1924-02-16,725,1348,50108
21437,1924-02-17,543,1014,47403
21438,1924-02-18,400,936,31409
21439,1924-02-19,428,840,33895
21440,1924-02-20,639,1321,49535
21441,1924-02-21,603,1106,50689
21442,1924-02-22,641,1049,48120
21443,1924-02-23,562,1148,47954
21444,1924-02-24,632,1155,49894
21445,1924-02-25,485,877,31309
21446,1924-02-26,401,852,32141
21447,1924-02-27,638,1380,49827
21448,1924-02-28,689,1187,48984
21449,1924-02-29,744,1148,49998
21450,1924-03-01,623,1044,49277
21451,1924-03-02,465,751,29896
21452,1924-03-03,405,839,29935
21453,1924-03-04,701,1263,48006
21454,1924-03-05,415,759,32657
21455,1924-03-06,657,1190,48094
21456,1924-03-07,695,1117,48819
21457,1924-03-08,427,824,33403
21458,1924-03-09,640,1197,45798
21459,1924-03-10,485,829,31347
21460,1924-03-11,395,834,33031
21461,1924-03-12,616,1126,48936
21462,1924-03-13,658,1347,49909
21463,1924-03-14,670,1147,49433
21464,1924-03-15,707,1371,48916
21465,1924-03-16,666,1216,47234
21466,1924-03-17,367,918,30317
21467,1924-03-19,611,1234,50558
21468,1924-03-20,601,1275,48497
21469,1924-03-21,526,1041,47639
21470,1924-03-22,698,1205,48971
21471,1924-03-23,376,755,29753
21472,1924-03-24,655,1187,48443
21473,1924-03-25,392,781,32348
21474,1924-03-26,629,1295,48711
21475,1924-03-27,689,1254,49007
21476,1924-03-28,684,1233,48049
21477,1924-03-29,639,1254,48729
21478,1924-03-30,398,720,30681
21479,1924-03-31,516,990,30494
21480,1924-04-01,734,1308,50967
21481,1924-04-02,626,1152,50220
21482,1924-04-03,717,1304,51011
21483,1924-04-04,548,1090,45784
21484,1924-04-05,587,1176,49437
21485,1924-04-06,313,767,29149
21486,1924-04-07,340,760,28364
21487,1924-04-08,415,785,33888
21488,1924-04-09,558,1124,45586
21489,1924-04-10,707,1635,66324
21490,1924-04-11,547,1352,51387
21491,1924-04-12,648,1213,49686
21492,1924-04-13,597,1124,41402
21493,1924-04-14,508,917,32388
21494,1924-04-15,659,1242,48246
21495,1924-04-16,642,1197,49045
21496,1924-04-17,617,1255,48937
21497,1924-04-18,632,1239,50346
21498,1924-04-19,465,802,30184
21499,1924-04-20,389,678,29167
21500,1924-04-21,514,914,32438
21501,1924-04-22,478,864,31051
21502,1924-04-23,447,789,32783
21503,1924-04-24,419,772,33484
21504,1924-04-25,664,1121,48193
21505,1924-04-26,453,821,33127
21506,1924-04-27,330,674,27998
21507,1924-04-28,469,859,30723
21508,1924-04-29,708,1330,47603
21509,1924-04-30,652,1552,50905
21510,1924-05-01,516,1235,48686
21511,1924-05-02,418,839,33674
21512,1924-05-03,571,1110,45670
21513,1924-05-04,417,713,28123
21514,1924-05-05,440,785,28000
21515,1924-05-06,441,877,32751
21516,1924-05-07,675,1268,47501
21517,1924-05-08,618,1263,49718
21518,1924-05-09,616,1160,49394
21519,1924-05-10,414,777,33006
21520,1924-05-11,397,743,30739
21521,1924-05-12,496,935,31724
21522,1924-05-14,584,1191,48028
21523,1924-05-15,604,1180,46547
21524,1924-05-16,365,780,33802
21525,1924-05-17,572,1121,48731
21526,1924-05-18,363,710,29547
21527,1924-05-19,437,871,30674
21528,1924-05-20,489,889,32973
21529,1924-05-21,588,1411,48328
21530,1924-05-22,408,743,33003
21531,1924-05-23,937,1718,61225
21532,1924-05-24,649,1159,49111
21533,1924-05-25,411,946,31520
21534,1924-05-26,469,936,32101
21535,1924-05-27,744,1311,48824
21536,1924-05-28,643,1399,49674
21537,1924-05-29,424,798,33391
21538,1924-05-30,478,910,30856
21539,1924-05-31,710,1305,51014
21540,1924-06-01,413,710,29930
21541,1924-06-02,486,969,31358
21542,1924-06-03,769,1297,50495
21543,1924-06-04,599,1265,48344
21544,1924-06-05,623,1114,47936
21545,1924-06-06,654,1380,50658
21546,1924-06-07,596,1141,47602
21547,1924-06-08,391,711,29733
21548,1924-06-09,508,886,31759
21549,1924-06-10,526,826,31691
21550,1924-06-11,635,1322,48366
21551,1924-06-12,711,1194,48695
21552,1924-06-13,1063,1925,60540
21553,1924-06-14,563,1245,48437
21554,1924-06-15,340,745,27079
21555,1924-06-16,448,779,28499
21556,1924-06-17,413,906,33904
21557,1924-06-18,613,1355,51707
21558,1924-06-19,674,1267,46361
21559,1924-06-20,709,1246,51214
21560,1924-06-21,647,1324,47713
21561,1924-06-22,420,744,29271
21562,1924-06-23,452,966,31651
21563,1924-06-24,652,1330,46920
21564,1924-06-25,619,1272,49322
21565,1924-06-26,666,1288,48816
21566,1924-06-27,588,1170,49590
21567,1924-06-28,562,1211,48948
21568,1924-06-29,470,689,29255
21569,1924-06-30,436,923,30576
21570,1924-07-01,756,1361,51184
21571,1924-07-02,631,1267,49932
21572,1924-07-03,617,1249,51770
21573,1924-07-04,644,1148,50419
21574,1924-07-05,725,1271,48877
21575,1924-07-06,629,1223,48179
21576,1924-07-07,487,1003,31912
21577,1924-07-08,501,906,33463
21578,1924-07-09,676,1354,50471
21579,1924-07-10,733,1130,49761
21580,1924-07-11,689,1078,47728
21581,1924-07-12,664,1161,47865
21582,1924-07-13,674,1138,46672
21583,1924-07-14,516,852,31552
21584,1924-07-15,654,1324,50412
21585,1924-07-17,704,1306,49080
21586,1924-07-18,628,1178,47335
21587,1924-07-20,151,428,17543
21588,1924-07-21,582,903,31874
21589,1924-07-22,529,776,29914
21590,1924-07-23,635,1300,48508
21591,1924-07-24,455,1241,48613
21592,1924-07-25,627,1373,51750
21593,1924-07-26,459,723,32380
21594,1924-07-27,450,792,30728
21595,1924-07-28,111,412,15846
21596,1924-07-29,426,764,32802
21597,1924-07-30,700,1486,51395
21598,1924-07-31,697,1340,49491
21599,1924-08-01,550,1038,46020
21600,1924-08-02,712,1357,52386
21601,1924-08-03,491,812,31067
21602,1924-08-04,473,862,31848
21603,1924-08-05,687,1449,51103
21604,1924-08-06,638,1270,50186
21605,1924-08-07,441,767,34022
21606,1924-08-08,643,1253,49712
21607,1924-08-09,427,747,33123
21608,1924-08-10,472,793,30573
21609,1924-08-11,475,1005,32482
21610,1924-08-12,453,851,34328
21611,1924-08-13,396,837,33832
21612,1924-08-14,674,1160,49611
21613,1924-08-15,440,714,35147
21614,1924-08-16,512,784,30974
21615,1924-08-17,505,876,30476
21616,1924-08-18,524,954,31113
21617,1924-08-19,746,1385,50263
21618,1924-08-20,426,756,33760
21619,1924-08-21,470,764,33725
21620,1924-08-22,869,1342,51128
21621,1924-08-23,669,1295,50564
21622,1924-08-24,784,1403,49207
21623,1924-08-25,830,1633,49037
21624,1924-08-26,487,859,33376
21625,1924-08-27,668,1234,47892
21626,1924-08-29,450,835,34490
21627,1924-08-30,426,698,32250
21628,1924-08-31,442,824,38958
21629,1924-09-01,545,855,31536
21630,1924-09-02,485,863,34003
21631,1924-09-03,423,774,34226
21632,1924-09-04,718,1288,50368
21633,1924-09-05,485,914,33815
21634,1924-09-06,495,891,33985
21635,1924-09-07,515,873,30021
21636,1924-09-08,545,1065,31907
21637,1924-09-09,545,920,34524
21638,1924-09-10,643,1254,49567
21639,1924-09-11,441,721,33097
21640,1924-09-12,461,862,34218
21641,1924-09-13,583,990,40343
21642,1924-09-14,482,749,28544
21643,1924-09-15,558,819,30046
21644,1924-09-16,483,779,33106
21645,1924-09-17,694,1180,48345
21646,1924-09-18,418,731,33979
21647,1924-09-19,699,1310,50928
21648,1924-09-20,436,759,33594
21649,1924-09-21,614,1002,40990
21650,1924-09-22,484,838,30707
21651,1924-09-23,556,838,33013
21652,1924-09-24,694,1283,49536
21653,1924-09-26,664,1156,48689
21654,1924-09-27,385,733,33973
21655,1924-09-28,601,1021,40566
21656,1924-09-29,491,881,30822
21657,1924-09-30,686,1300,48790
21658,1924-10-01,571,1257,50252
21659,1924-10-02,596,1060,48401
21660,1924-10-03,570,1215,44500
21661,1924-10-04,558,1276,51039
21662,1924-10-05,640,1291,44271
21663,1924-10-06,429,888,28890
21664,1924-10-07,661,1242,45352
21665,1924-10-08,613,1144,48412
21666,1924-10-09,631,1078,46245
21667,1924-10-10,679,1205,46072
21668,1924-10-11,601,1151,45769
21669,1924-10-12,396,715,30455
21670,1924-10-13,465,1017,29791
21671,1924-10-14,702,1401,48760
21672,1924-10-15,588,1330,49914
21673,1924-10-16,623,1128,46873
21674,1924-10-17,519,1125,47165
21675,1924-10-18,396,719,34088
21676,1924-10-19,727,1286,43640
21677,1924-10-20,458,873,28995
21678,1924-10-21,708,1363,47283
21679,1924-10-22,622,1273,48079
21680,1924-10-23,613,1162,44157
21681,1924-10-25,594,1044,48428
21682,1924-10-26,646,1281,46156
21683,1924-10-27,461,854,30833
21684,1924-10-28,694,1262,49306
21685,1924-10-29,636,1291,50222
21686,1924-10-30,612,1153,47155
21687,1924-10-31,1011,1916,66482
21688,1924-11-01,640,1236,46995
21689,1924-11-02,350,738,29602
21690,1924-11-03,618,975,31514
21691,1924-11-04,555,765,33579
21692,1924-11-05,664,1078,49282
21693,1924-11-06,639,1215,47250
21694,1924-11-07,638,1104,46575
21695,1924-11-08,618,1145,47292
21696,1924-11-09,705,1232,47762
21697,1924-11-10,498,890,29449
21698,1924-11-11,724,1270,48217
21699,1924-11-12,446,928,30254
21700,1924-11-13,696,1236,47318
21701,1924-11-14,900,1855,62754
21702,1924-11-15,616,1281,51245
21703,1924-11-16,623,1241,48418
21704,1924-11-17,473,852,30104
21705,1924-11-18,403,883,33470
21706,1924-11-19,649,1202,47476
21707,1924-11-20,615,1281,48153
21708,1924-11-21,644,1229,48474
21709,1924-11-22,599,1319,47186
21710,1924-11-23,563,1120,45584
21711,1924-11-24,527,885,30707
21712,1924-11-25,742,1227,46261
21713,1924-11-26,616,1354,49935
21714,1924-11-27,690,1252,47882
21715,1924-11-28,629,1326,48580
21716,1924-11-29,640,1178,46516
21717,1924-11-30,570,1070,44983
21718,1924-12-01,495,878,28175
21719,1924-12-02,579,1275,46998
21720,1924-12-03,666,1312,50080
21721,1924-12-04,206,402,13641
21722,1924-12-05,614,1250,48256
21723,1924-12-06,547,1181,48935
21724,1924-12-07,585,1224,49029
21725,1924-12-08,489,990,30873
21726,1924-12-09,664,1339,49777
21727,1924-12-10,614,1243,49019
21728,1924-12-11,686,1291,46450
21729,1924-12-12,668,1216,48618
21730,1924-12-13,583,1157,47063
21731,1924-12-14,576,1097,48104
21732,1924-12-15,481,900,29695
21733,1924-12-16,573,1077,45795
21734,1924-12-17,641,1216,46963
21735,1924-12-18,212,473,14718
21736,1924-12-19,622,1166,47924
21737,1924-12-20,707,1224,48102
21738,1924-12-21,699,1305,47632
21739,1924-12-22,683,1352,44944
21740,1924-12-23,747,1389,48004
21741,1924-12-24,608,1198,47677
21742,1924-12-25,575,1185,48188
21743,1924-12-26,499,777,29887
21744,1924-12-27,674,1246,47782
21745,1924-12-28,650,1181,49101
21746,1924-12-29,816,1428,47306
21747,1924-12-30,421,824,32597
21748,1924-12-31,6,39,839
21749,1925-01-01,240,423,14602
21750,1925-01-02,579,1206,46118
21751,1925-01-05,521,901,28713
21752,1925-01-06,448,796,33168
21753,1925-01-07,639,1250,48049
21754,1925-01-08,462,778,34572
21755,1925-01-09,606,1206,48618
21756,1925-01-10,406,739,33310
21757,1925-01-11,208,412,15379
21758,1925-01-12,427,884,29944
21759,1925-01-13,710,1373,48478
21760,1925-01-14,646,1331,47694
21761,1925-01-15,505,1235,47951
21762,1925-01-16,1034,2079,66931
21763,1925-01-17,649,1185,48625
21764,1925-01-18,632,1216,49637
21765,1925-01-19,440,911,30922
21766,1925-01-20,570,1179,44737
21767,1925-01-21,665,1311,48969
21768,1925-01-22,652,1323,49190
21769,1925-01-23,626,1266,48554
21770,1925-01-24,543,1220,47826
21771,1925-01-25,681,1291,48422
21772,1925-01-26,474,949,31014
21773,1925-01-27,483,976,34255
21774,1925-01-28,574,1262,51214
21775,1925-01-29,733,1215,47958
21776,1925-01-30,611,1411,51181
21777,1925-01-31,641,1185,49428
21778,1925-02-01,393,813,33524
21779,1925-02-02,452,853,30487
21780,1925-02-03,738,1330,49057
21781,1925-02-04,582,1305,48268
21782,1925-02-05,632,1339,50794
21783,1925-02-06,633,1188,46555
21784,1925-02-07,690,1352,48783
21785,1925-02-08,600,1204,46467
21786,1925-02-09,489,933,31150
21787,1925-02-10,444,974,33655
21788,1925-02-11,627,1181,43563
21789,1925-02-12,621,1179,45808
21790,1925-02-13,802,1349,49770
21791,1925-02-14,654,1413,48604
21792,1925-02-15,211,397,15282
21793,1925-02-16,501,890,31641
21794,1925-02-17,848,1316,46860
21795,1925-02-18,703,1374,49828
21796,1925-02-19,744,1289,49507
21797,1925-02-20,624,1199,48787
21798,1925-02-21,668,1150,47956
21799,1925-02-22,769,1242,49802
21800,1925-02-23,433,824,31543
21801,1925-02-24,469,853,33992
21802,1925-02-25,627,1255,48968
21803,1925-02-26,620,1173,47540
21804,1925-02-27,540,1161,46378
21805,1925-02-28,609,1196,46880
21806,1925-03-01,532,1135,45160
21807,1925-03-02,731,1343,46598
21808,1925-03-03,765,1247,46071
21809,1925-03-04,390,803,32882
21810,1925-03-05,600,1208,48446
21811,1925-03-06,673,1216,47166
21812,1925-03-07,635,1108,47723
21813,1925-03-08,684,1094,46911
21814,1925-03-09,420,829,31076
21815,1925-03-10,702,1421,46307
21816,1925-03-11,677,1258,48477
21817,1925-03-12,688,1193,46982
21818,1925-03-13,712,1213,48387
21819,1925-03-14,616,1171,47881
21820,1925-03-15,162,384,14627
21821,1925-03-16,481,868,30613
21822,1925-03-17,648,1261,48185
21823,1925-03-18,692,1291,48727
21824,1925-03-19,622,1230,46905
21825,1925-03-20,639,1177,47038
21826,1925-03-21,666,1471,46545
21827,1925-03-22,598,1036,43342
21828,1925-03-23,519,921,31283
21829,1925-03-24,603,1197,46469
21830,1925-03-25,512,1101,46491
21831,1925-03-26,577,1304,48197
21832,1925-03-27,648,1198,47583
21833,1925-03-29,563,1225,48401
21834,1925-03-30,498,952,31319
21835,1925-03-31,707,1304,48226
21836,1925-04-01,681,1260,49861
21837,1925-04-02,654,1185,48058
21838,1925-04-03,1068,2008,64559
21839,1925-04-04,689,1163,49312
21840,1925-04-05,628,1267,47329
21841,1925-04-06,500,902,31604
21842,1925-04-07,737,1351,48665
21843,1925-04-08,571,1155,48871
21844,1925-04-09,673,1262,50308
21845,1925-04-10,669,1212,47765
21846,1925-04-11,735,1292,44040
21847,1925-04-12,199,391,14382
21848,1925-04-13,589,932,30980
21849,1925-04-14,602,898,31553
21850,1925-04-15,516,827,34111
21851,1925-04-16,608,1200,47598
21852,1925-04-17,640,1242,48225
21853,1925-04-18,587,1139,45932
21854,1925-04-19,435,714,33470
21855,1925-04-20,436,871,28610
21856,1925-04-21,464,824,31993
21857,1925-04-22,671,1176,46164
21858,1925-04-23,596,1257,47624
21859,1925-04-24,697,1156,46832
21860,1925-04-25,741,1197,47214
21861,1925-04-26,382,439,15503
21862,1925-04-27,603,1010,31832
21863,1925-04-28,704,1201,45958
21864,1925-04-29,655,1246,48847
21865,1925-04-30,654,1312,46847
21866,1925-05-01,612,1211,44538
21867,1925-05-02,632,1061,45947
21868,1925-05-03,134,279,11028
21869,1925-05-04,508,850,30838
21870,1925-05-06,636,1132,46695
21871,1925-05-07,504,1095,44961
21872,1925-05-08,713,1284,48492
21873,1925-05-09,696,1270,47564
21874,1925-05-10,187,312,14693
21875,1925-05-11,427,807,30212
21876,1925-05-12,546,987,44552
21877,1925-05-13,553,1076,45207
21878,1925-05-14,540,1165,46302
21879,1925-05-15,646,1198,47512
21880,1925-05-16,672,1350,48452
21881,1925-05-17,707,1390,46407
21882,1925-05-18,435,806,30276
21883,1925-05-19,700,1306,46280
21884,1925-05-20,651,1340,49035
21885,1925-05-21,641,1122,44231
21886,1925-05-22,461,865,30534
21887,1925-05-23,706,1166,41388
21888,1925-05-24,738,1302,47134
21889,1925-05-25,543,948,31513
21890,1925-05-26,665,1184,48290
21891,1925-05-27,578,1341,47907
21892,1925-05-28,636,1356,49532
21893,1925-05-29,863,1650,62405
21894,1925-05-30,655,1351,49965
21895,1925-05-31,448,846,29950
21896,1925-06-01,520,896,31959
21897,1925-06-02,608,1057,31297
21898,1925-06-03,613,1273,46150
21899,1925-06-04,608,1106,45792
21900,1925-06-05,613,1217,44299
21901,1925-06-07,187,409,14240
21902,1925-06-08,502,935,31755
21903,1925-06-09,402,846,33202
21904,1925-06-10,792,1639,63095
21905,1925-06-11,600,1271,47639
21906,1925-06-12,570,1243,48810
21907,1925-06-13,592,1148,48039
21908,1925-06-14,475,882,39364
21909,1925-06-15,535,935,30921
21910,1925-06-16,658,1201,47464
21911,1925-06-17,619,1373,49178
21912,1925-06-18,638,1181,49586
21913,1925-06-19,574,1164,47971
21914,1925-06-21,370,891,31216
21915,1925-06-22,446,932,31454
21916,1925-06-23,588,1199,47651
21917,1925-06-24,527,1256,47520
21918,1925-06-26,651,1244,48125
21919,1925-06-28,826,1297,45111
21920,1925-06-29,773,1475,48098
21921,1925-06-30,503,951,33818
21922,1925-07-01,597,1259,47220
21923,1925-07-02,562,1189,49678
21924,1925-07-03,548,1148,47330
21925,1925-07-05,201,473,14988
21926,1925-07-06,541,999,31546
21927,1925-07-08,628,1266,49319
21928,1925-07-09,566,1214,47473
21929,1925-07-10,584,1357,47984
21930,1925-07-11,645,1294,48606
21931,1925-07-13,544,938,31921
21932,1925-07-14,545,867,31072
21933,1925-07-15,626,1233,49907
21934,1925-07-17,623,1088,45769
21935,1925-07-18,448,828,33685
21936,1925-07-19,147,340,13938
21937,1925-07-20,503,888,30518
21938,1925-07-22,411,794,32080
21939,1925-07-23,624,1141,45010
21940,1925-07-24,428,789,33207
21941,1925-07-25,373,1099,42611
21942,1925-07-26,447,801,29160
21943,1925-07-27,405,859,29518
21944,1925-07-28,787,1195,46226
21945,1925-07-29,388,799,33949
21946,1925-07-30,632,1176,48459
21947,1925-07-31,81,429,15548
21948,1925-08-01,651,1177,48437
21949,1925-08-02,203,490,14782
21950,1925-08-03,482,908,30722
21951,1925-08-04,471,1051,33420
21952,1925-08-05,415,877,33838
21953,1925-08-06,675,1195,47198
21954,1925-08-07,603,1150,44854
21955,1925-08-08,383,720,31734
21956,1925-08-09,437,760,30459
21957,1925-08-10,586,860,30359
21958,1925-08-12,770,1323,50538
21959,1925-08-13,444,759,32935
21960,1925-08-14,670,1139,47802
21961,1925-08-15,414,691,34024
21962,1925-08-16,552,780,30953
21963,1925-08-17,516,835,31101
21964,1925-08-18,477,844,33017
21965,1925-08-19,648,1325,46711
21966,1925-08-20,422,759,32062
21967,1925-08-21,642,1181,48157
21968,1925-08-22,394,778,33460
21969,1925-08-23,466,759,29614
21970,1925-08-24,472,805,30936
21971,1925-08-25,474,849,33010
21972,1925-08-26,456,800,33373
21973,1925-08-27,657,1282,47441
21974,1925-08-28,688,1324,49760
21975,1925-08-29,439,808,33685
21976,1925-08-30,156,362,14966
21977,1925-08-31,572,881,31224
21978,1925-09-01,465,888,33705
21979,1925-09-02,589,1180,47393
21980,1925-09-03,433,789,32906
21981,1925-09-04,385,814,34300
21982,1925-09-05,684,1223,47374
21983,1925-09-06,436,725,29475
21984,1925-09-07,480,841,31640
21985,1925-09-08,758,1322,47727
21986,1925-09-09,704,1379,56231
