,date,neg,pos,total
870,1906-10-25,396,605,24639
871,1906-10-26,408,620,25969
872,1906-10-27,421,637,25589
873,1906-10-28,356,685,25550
874,1906-10-29,430,703,24688
875,1906-10-30,409,586,25518
876,1906-10-31,367,593,23616
877,1906-11-01,419,687,21918
878,1906-11-02,423,686,24262
879,1906-11-03,417,699,24827
880,1906-11-04,318,477,19360
881,1906-11-05,420,592,24281
882,1906-11-06,364,761,25667
883,1906-11-07,349,630,25316
884,1906-11-08,352,562,24511
885,1906-11-09,380,698,24882
886,1906-11-10,505,694,25693
887,1906-11-11,377,644,24443
888,1906-11-12,490,666,23935
889,1906-11-13,362,717,25628
890,1906-11-14,377,702,25504
891,1906-11-15,382,646,24279
892,1906-11-16,378,690,25121
893,1906-11-17,339,701,26382
894,1906-11-18,473,652,24564
895,1906-11-19,451,709,24089
896,1906-11-20,380,613,23851
897,1906-11-21,367,695,25788
898,1906-11-22,471,627,25320
899,1906-11-23,428,672,24972
900,1906-11-24,434,644,25785
901,1906-11-25,374,553,20078
902,1906-11-26,449,729,25054
903,1906-11-27,475,623,25272
904,1906-11-28,361,608,24900
905,1906-11-29,413,618,23575
906,1906-11-30,466,684,25406
907,1906-12-01,374,562,25565
908,1906-12-02,407,574,23330
909,1906-12-03,485,616,24203
910,1906-12-04,413,674,24239
911,1906-12-05,409,616,25436
912,1906-12-06,377,639,24077
913,1906-12-07,431,772,26066
914,1906-12-08,378,617,24326
915,1906-12-10,455,658,25683
916,1906-12-11,485,627,24403
917,1906-12-12,433,664,24054
918,1906-12-13,373,619,25385
919,1906-12-14,413,555,24199
920,1906-12-15,368,685,25768
921,1906-12-16,334,588,22806
922,1906-12-17,414,707,24684
923,1906-12-18,591,1060,35992
924,1906-12-19,400,688,25729
925,1906-12-20,394,527,22275
926,1906-12-21,468,703,25570
927,1906-12-22,351,601,25466
928,1906-12-23,437,712,23718
929,1906-12-24,460,736,24490
930,1906-12-25,434,725,24276
931,1906-12-26,498,738,24864
932,1906-12-27,397,604,25575
933,1906-12-28,422,573,23810
934,1906-12-29,356,601,24870
935,1906-12-30,374,681,24823
936,1906-12-31,380,711,24844
937,1907-01-01,425,602,24841
938,1907-01-02,445,782,24966
939,1907-01-03,370,609,24122
940,1907-01-04,390,628,25088
941,1907-01-05,395,541,24386
942,1907-01-06,414,598,23128
943,1907-01-07,422,699,25159
944,1907-01-08,359,579,23616
945,1907-01-09,383,583,24943
946,1907-01-10,428,615,24622
947,1907-01-11,444,621,24581
948,1907-01-12,393,674,25423
949,1907-01-13,461,735,24288
950,1907-01-14,390,656,24195
951,1907-01-15,345,653,24155
952,1907-01-16,408,678,25205
953,1907-01-17,416,627,24904
954,1907-01-18,386,694,25088
955,1907-01-19,350,591,22660
956,1907-01-20,376,554,23100
957,1907-01-21,482,545,24203
958,1907-01-22,415,556,25804
959,1907-01-23,425,669,25546
960,1907-01-24,374,630,23127
961,1907-01-25,431,558,25451
962,1907-01-26,458,642,24276
963,1907-01-27,384,579,20518
964,1907-01-28,392,549,21980
965,1907-01-29,359,632,24269
966,1907-01-30,449,640,25660
967,1907-01-31,468,654,25856
968,1907-02-01,406,570,24247
969,1907-02-03,360,612,24025
970,1907-02-04,364,559,24355
971,1907-02-05,385,488,21160
972,1907-02-06,450,553,24656
973,1907-02-07,387,593,25471
974,1907-02-08,396,712,24742
975,1907-02-09,548,630,25202
976,1907-02-10,451,644,25451
977,1907-02-11,466,630,24432
978,1907-02-12,467,625,25614
979,1907-02-13,458,640,24700
980,1907-02-14,417,640,24350
981,1907-02-15,397,663,24907
982,1907-02-16,393,591,24346
983,1907-02-17,415,544,22446
984,1907-02-18,353,720,24463
985,1907-02-19,354,687,23847
986,1907-02-20,367,723,26167
987,1907-02-21,393,605,24242
988,1907-02-22,366,558,24268
989,1907-02-23,378,658,24498
990,1907-02-24,354,576,21230
991,1907-02-25,431,781,24508
992,1907-02-26,363,611,23087
993,1907-02-27,374,529,20663
994,1907-02-28,326,648,23097
995,1907-03-01,376,624,23556
996,1907-03-02,420,638,25245
997,1907-03-03,328,574,20101
998,1907-03-05,398,598,25208
999,1907-03-06,347,481,19651
1000,1907-03-07,387,698,23896
1001,1907-03-08,374,596,24451
1002,1907-03-09,303,665,24194
1003,1907-03-11,478,707,24932
1004,1907-03-13,470,636,25108
1005,1907-03-14,427,501,22605
1006,1907-03-15,450,597,23378
1007,1907-03-16,375,512,22954
1008,1907-03-17,361,505,20057
1009,1907-03-18,475,604,21983
1010,1907-03-19,396,628,23403
1011,1907-03-20,404,664,24109
1012,1907-03-21,365,590,23916
1013,1907-03-22,406,691,25088
1014,1907-03-23,399,643,24867
1015,1907-03-24,388,663,22710
1016,1907-03-25,480,684,25103
1017,1907-03-26,398,586,23309
1018,1907-03-27,395,627,25415
1019,1907-03-28,429,588,22649
1020,1907-03-29,404,631,24423
1021,1907-03-30,412,604,24464
1022,1907-03-31,380,645,24223
1023,1907-04-01,473,704,24127
1024,1907-04-02,430,684,23202
1025,1907-04-03,444,741,25079
1026,1907-04-04,443,595,22927
1027,1907-04-05,422,672,24401
1028,1907-04-06,335,605,24360
1029,1907-04-07,390,599,21420
1030,1907-04-08,405,628,23131
1031,1907-04-09,409,688,23434
1032,1907-04-10,422,653,24244
1033,1907-04-11,406,603,23606
1034,1907-04-12,354,542,23088
1035,1907-04-13,364,622,23566
1036,1907-04-14,356,592,23172
1037,1907-04-15,450,696,24032
1038,1907-04-16,422,579,23553
1039,1907-04-17,422,618,24276
1040,1907-04-18,359,588,22143
1041,1907-04-19,367,637,22948
1042,1907-04-20,363,611,23197
1043,1907-04-21,420,566,20632
1044,1907-04-22,383,682,21645
1045,1907-04-23,428,621,22759
1046,1907-04-24,376,568,22502
1047,1907-04-25,373,604,22325
1048,1907-04-26,350,540,23129
1049,1907-04-28,360,610,19751
1050,1907-04-29,415,641,23198
1051,1907-05-01,441,568,21036
1052,1907-05-03,397,638,23259
1053,1907-05-04,342,514,21938
1054,1907-05-05,385,566,19867
1055,1907-05-06,447,626,22740
1056,1907-05-07,418,614,23380
1057,1907-05-08,442,670,22704
1058,1907-05-09,423,583,21449
1059,1907-05-10,388,694,22083
1060,1907-05-11,381,651,23515
1061,1907-05-12,494,771,23503
1062,1907-05-13,473,696,22750
1063,1907-05-14,427,679,21909
1064,1907-05-15,453,696,23288
1065,1907-05-16,385,571,20959
1066,1907-05-17,412,567,23105
1067,1907-05-18,430,610,22840
1068,1907-05-19,412,680,22818
1069,1907-05-20,468,651,22371
1070,1907-05-21,405,668,21929
1071,1907-05-22,380,625,22065
1072,1907-05-23,393,577,21660
1073,1907-05-24,426,683,22681
1074,1907-05-25,387,558,22159
1075,1907-05-26,495,630,24860
1076,1907-05-27,398,626,22825
1077,1907-05-28,450,653,23328
1078,1907-05-29,444,691,23943
1079,1907-05-30,490,556,21619
1080,1907-05-31,368,605,22715
1081,1907-06-01,374,582,23076
1082,1907-06-02,436,556,21855
1083,1907-06-03,442,601,22437
1084,1907-06-04,430,704,23766
1085,1907-06-05,436,654,23272
1086,1907-06-06,373,629,22265
1087,1907-06-07,388,543,22046
1088,1907-06-08,399,549,22586
1089,1907-06-09,454,717,22846
1090,1907-06-10,487,733,23219
1091,1907-06-11,425,615,22579
1092,1907-06-12,455,582,21417
1093,1907-06-13,409,590,22853
1094,1907-06-14,523,614,23292
1095,1907-06-15,433,544,22429
1096,1907-06-16,417,551,18561
1097,1907-06-17,487,595,22485
1098,1907-06-18,353,549,22563
1099,1907-06-19,430,630,23191
1100,1907-06-20,435,557,21541
1101,1907-06-21,427,521,22597
1102,1907-06-22,480,544,22616
1103,1907-06-23,450,515,22395
1104,1907-06-24,428,549,21652
1105,1907-06-25,352,550,23198
1106,1907-06-26,404,486,22827
1107,1907-06-27,402,536,22219
1108,1907-06-28,321,480,20961
1109,1907-06-29,407,523,23405
1110,1907-07-01,408,638,23392
1111,1907-07-02,339,613,22157
1112,1907-07-03,365,602,22866
1113,1907-07-04,382,570,21552
1114,1907-07-05,313,479,23413
1115,1907-07-06,329,621,23768
1116,1907-07-07,336,474,20455
1117,1907-07-08,425,610,22727
1118,1907-07-09,400,513,22582
1119,1907-07-10,411,450,20634
1120,1907-07-11,394,622,23232
1121,1907-07-12,314,480,22443
1122,1907-07-13,352,491,22219
1123,1907-07-14,387,569,22473
1124,1907-07-15,454,560,23128
1125,1907-07-16,414,615,22940
1126,1907-07-17,401,579,21852
1127,1907-07-18,494,538,22678
1128,1907-07-19,407,535,22064
1129,1907-07-20,355,487,22313
1130,1907-07-21,415,574,22282
1131,1907-07-22,425,592,23494
1132,1907-07-23,382,556,23066
1133,1907-07-24,486,619,23198
1134,1907-07-25,374,608,23269
1135,1907-07-26,359,515,23254
1136,1907-07-27,392,567,22688
1137,1907-07-28,383,524,22842
1138,1907-07-29,423,600,22102
1139,1907-07-30,359,523,20315
1140,1907-07-31,389,621,23137
1141,1907-08-01,387,584,21963
1142,1907-08-02,377,483,20437
1143,1907-08-03,363,549,23131
1144,1907-08-04,425,568,23058
1145,1907-08-05,467,587,22475
1146,1907-08-06,407,561,22060
1147,1907-08-07,394,561,24483
1148,1907-08-09,394,550,24950
1149,1907-08-10,366,547,24141
1150,1907-08-11,329,550,22346
1151,1907-08-12,381,506,19806
1152,1907-08-13,445,457,23441
1153,1907-08-16,374,580,21004
1154,1907-08-17,384,553,22202
1155,1907-08-18,390,538,21347
1156,1907-08-19,375,522,20653
1157,1907-08-20,446,515,24056
1158,1907-08-21,337,499,18599
1159,1907-08-23,399,554,22030
1160,1907-08-24,379,565,22590
1161,1907-08-25,387,578,21400
1162,1907-08-26,507,574,23192
1163,1907-08-27,402,610,23373
1164,1907-08-28,423,584,23532
1165,1907-08-29,377,566,22042
1166,1907-08-30,362,532,20214
1167,1907-08-31,485,569,23194
1168,1907-09-01,345,549,22346
1169,1907-09-02,486,501,23538
1170,1907-09-03,439,588,22522
1171,1907-09-04,442,543,22017
1172,1907-09-05,348,560,20001
1173,1907-09-06,445,518,22207
1174,1907-09-07,370,575,21712
1175,1907-09-08,382,571,22459
1176,1907-09-10,459,569,22419
1177,1907-09-11,366,499,19517
1178,1907-09-12,340,593,22695
1179,1907-09-13,358,595,21791
1180,1907-09-14,385,525,21396
1181,1907-09-15,182,353,14834
1182,1907-09-16,393,608,22473
1183,1907-09-17,405,588,23020
1184,1907-09-18,437,623,22191
1185,1907-09-19,421,604,22544
1186,1907-09-20,446,643,22573
1187,1907-09-21,392,526,21313
1188,1907-09-22,370,517,19326
1189,1907-09-23,335,475,19254
1190,1907-09-24,442,634,22547
1191,1907-09-25,379,546,22075
1192,1907-09-26,341,555,23073
1193,1907-09-27,356,527,20632
1194,1907-09-28,463,536,22453
1195,1907-09-29,349,483,19066
1196,1907-09-30,430,602,22743
1197,1907-10-01,400,517,19996
1198,1907-10-02,403,560,23239
1199,1907-10-03,440,636,23176
1200,1907-10-04,396,597,24712
1201,1907-10-05,349,518,22043
1202,1907-10-06,411,523,19784
1203,1907-10-07,458,727,23156
1204,1907-10-08,403,522,20198
1205,1907-10-09,379,570,22020
1206,1907-10-10,427,469,20098
1207,1907-10-11,402,552,22135
1208,1907-10-12,387,517,21134
1209,1907-10-13,395,579,21981
1210,1907-10-14,423,608,22287
1211,1907-10-15,401,504,21017
1212,1907-10-16,409,571,21764
1213,1907-10-17,397,632,22852
1214,1907-10-18,474,629,23311
1215,1907-10-19,410,576,22146
1216,1907-10-20,426,548,19605
1217,1907-10-21,438,606,23717
1218,1907-10-22,376,501,20014
1219,1907-10-23,507,613,22766
1220,1907-10-24,392,536,21957
1221,1907-10-25,381,560,21614
1222,1907-10-26,426,689,22863
1223,1907-10-27,432,604,21852
1224,1907-10-28,453,606,21627
1225,1907-10-29,358,606,22398
1226,1907-10-30,410,606,22624
1227,1907-10-31,415,584,21513
1228,1907-11-01,390,620,22607
1229,1907-11-02,412,638,22329
1230,1907-11-03,358,491,18664
1231,1907-11-04,430,572,22229
1232,1907-11-05,421,605,23645
1233,1907-11-06,422,507,21481
1234,1907-11-07,447,557,20913
1235,1907-11-08,360,618,22894
1236,1907-11-09,332,553,22140
1237,1907-11-10,399,628,21606
1238,1907-11-11,443,606,22295
1239,1907-11-12,387,512,21140
1240,1907-11-13,367,590,22867
1241,1907-11-14,383,559,21510
1242,1907-11-15,366,586,22184
1243,1907-11-16,315,582,21075
1244,1907-11-17,378,607,21476
1245,1907-11-18,362,598,20331
1246,1907-11-19,419,557,22476
1247,1907-11-20,398,604,21942
1248,1907-11-21,377,559,21970
1249,1907-11-22,415,543,20777
1250,1907-11-23,371,537,21437
1251,1907-11-24,346,472,18322
1252,1907-11-25,438,633,22544
1253,1907-11-26,403,626,22160
1254,1907-11-27,409,651,21110
1255,1907-11-28,376,594,21479
1256,1907-11-29,412,592,22438
1257,1907-11-30,427,567,23147
1258,1907-12-01,376,480,19933
1259,1907-12-02,411,623,22976
1260,1907-12-03,390,579,21574
1261,1907-12-04,388,516,21119
1262,1907-12-05,442,594,22365
1263,1907-12-06,377,557,22822
1264,1907-12-07,420,540,22099
1265,1907-12-08,384,546,18629
1266,1907-12-09,481,714,23280
1267,1907-12-10,426,647,22222
1268,1907-12-11,344,527,18833
1269,1907-12-12,299,474,20089
1270,1907-12-13,406,521,20036
1271,1907-12-14,352,553,21324
1272,1907-12-15,354,432,19431
1273,1907-12-16,415,533,20668
1274,1907-12-17,284,485,18727
1275,1907-12-18,353,516,22554
1276,1907-12-19,379,582,19029
1277,1907-12-20,356,595,21155
1278,1907-12-21,411,442,21878
1279,1907-12-22,322,616,19086
1280,1907-12-23,398,539,20353
1281,1907-12-24,396,536,22311
1282,1907-12-25,327,559,18603
1283,1907-12-26,410,544,20167
1284,1907-12-28,350,504,20992
1285,1907-12-29,409,608,20394
1286,1907-12-30,445,531,20549
1287,1907-12-31,364,580,21153
1288,1908-01-01,399,523,20968
1289,1908-01-02,481,570,20373
1290,1908-01-03,354,543,20847
1291,1908-01-04,408,495,20969
1292,1908-01-05,441,557,20892
1293,1908-01-06,392,566,20752
1294,1908-01-07,373,622,22387
1295,1908-01-08,423,641,21794
1296,1908-01-09,451,541,21429
1297,1908-01-10,432,522,21703
1298,1908-01-12,335,531,18484
1299,1908-01-13,524,703,21979
1300,1908-01-14,360,445,20283
1301,1908-01-15,380,455,21161
1302,1908-01-16,349,505,19960
1303,1908-01-17,404,508,21564
1304,1908-01-19,328,480,18585
1305,1908-01-20,469,526,21152
1306,1908-01-21,500,571,22197
1307,1908-01-22,449,573,23637
1308,1908-01-23,477,646,22539
1309,1908-01-24,447,464,22315
1310,1908-01-25,401,669,22587
1311,1908-01-26,440,551,20920
1312,1908-01-27,471,610,24149
1313,1908-01-28,443,681,23157
1314,1908-01-29,401,615,22825
1315,1908-01-30,379,532,23074
1316,1908-01-31,441,588,23032
1317,1908-02-01,318,432,17969
1318,1908-02-02,437,551,20749
1319,1908-02-04,451,634,22621
1320,1908-02-05,456,594,23659
1321,1908-02-06,317,498,18455
1322,1908-02-07,483,563,22484
1323,1908-02-08,486,607,23504
1324,1908-02-09,460,602,21645
1325,1908-02-10,459,556,22764
1326,1908-02-11,414,564,22930
1327,1908-02-12,390,684,24020
1328,1908-02-13,402,597,22930
1329,1908-02-14,335,528,22102
1330,1908-02-15,384,569,23949
1331,1908-02-16,357,610,20258
1332,1908-02-17,454,702,22619
1333,1908-02-18,483,556,23103
1334,1908-02-19,353,525,20553
1335,1908-02-20,410,562,22328
1336,1908-02-21,408,515,22705
1337,1908-02-22,360,532,22754
1338,1908-02-23,427,457,19436
1339,1908-02-24,461,621,22170
1340,1908-02-25,426,549,21472
1341,1908-02-26,430,572,23551
1342,1908-02-27,405,498,22421
1343,1908-02-28,344,613,22474
1344,1908-02-29,386,588,22672
1345,1908-03-01,441,613,21568
1346,1908-03-02,395,577,21764
1347,1908-03-03,388,512,18163
1348,1908-03-04,399,554,22754
1349,1908-03-05,373,618,22649
1350,1908-03-08,404,540,20102
1351,1908-03-09,538,537,23164
1352,1908-03-10,466,615,23204
1353,1908-03-11,401,586,21686
1354,1908-03-12,413,578,22329
1355,1908-03-13,394,610,23233
1356,1908-03-14,355,561,21633
1357,1908-03-15,380,615,22296
1358,1908-03-16,414,694,23230
1359,1908-03-17,435,625,23279
1360,1908-03-18,496,713,25646
1361,1908-03-19,399,602,21983
1362,1908-03-20,420,605,22860
1363,1908-03-21,411,581,22862
1364,1908-03-22,371,570,20958
1365,1908-03-23,446,580,23010
1366,1908-03-24,438,663,23266
1367,1908-03-25,432,561,21757
1368,1908-03-26,369,547,20594
1369,1908-03-27,367,620,22592
1370,1908-03-28,419,510,23698
1371,1908-03-29,340,466,17919
1372,1908-03-30,446,615,23231
1373,1908-03-31,399,640,23657
1374,1908-04-01,411,645,22272
1375,1908-04-02,402,561,21803
1376,1908-04-03,370,481,18691
1377,1908-04-04,473,588,23015
1378,1908-04-05,305,440,17882
1379,1908-04-06,321,492,18978
1380,1908-04-07,467,626,24343
1381,1908-04-08,418,583,22484
1382,1908-04-09,403,555,22909
1383,1908-04-10,419,581,22587
1384,1908-04-11,404,540,24079
1385,1908-04-12,388,520,22399
1386,1908-04-13,368,632,22322
1387,1908-04-14,440,572,22840
1388,1908-04-15,348,551,21949
1389,1908-04-16,363,452,22936
1390,1908-04-17,327,560,22401
1391,1908-04-18,328,561,21654
1392,1908-04-20,416,597,21498
1393,1908-04-21,419,542,22999
1394,1908-04-22,397,542,22095
1395,1908-04-23,369,493,20092
1396,1908-04-24,309,513,20581
1397,1908-04-25,367,525,21044
1398,1908-04-26,372,507,20729
1399,1908-04-27,360,486,21300
1400,1908-04-28,379,512,21733
1401,1908-04-29,360,545,21226
1402,1908-04-30,316,524,20109
1403,1908-05-02,366,564,21209
1404,1908-05-03,409,530,20792
1405,1908-05-04,465,393,21069
1406,1908-05-05,487,478,22974
1407,1908-05-06,398,577,21528
1408,1908-05-07,380,469,21758
1409,1908-05-08,422,554,22403
1410,1908-05-09,371,526,21976
1411,1908-05-10,346,509,20202
1412,1908-05-11,458,516,21364
1413,1908-05-12,408,516,21580
1414,1908-05-13,526,620,21900
1415,1908-05-14,457,518,22981
1416,1908-05-15,401,583,23211
1417,1908-05-16,346,510,22355
1418,1908-05-17,428,562,22581
1419,1908-05-18,485,519,21518
1420,1908-05-19,435,562,22365
1421,1908-05-20,478,572,22808
1422,1908-05-21,345,522,22408
1423,1908-05-22,435,530,22503
1424,1908-05-23,455,492,22255
1425,1908-05-24,483,540,21572
1426,1908-05-25,489,538,22102
1427,1908-05-26,360,597,21344
1428,1908-05-27,482,561,21355
1429,1908-05-28,474,655,22672
1430,1908-05-29,354,631,23512
1431,1908-05-31,422,614,22085
1432,1908-06-01,482,566,23357
1433,1908-06-02,410,555,22215
1434,1908-06-03,484,540,21795
1435,1908-06-04,368,389,16271
1436,1908-06-05,445,547,21916
1437,1908-06-06,410,532,21576
1438,1908-06-07,454,557,22954
1439,1908-06-08,406,509,21594
1440,1908-06-09,410,581,23129
1441,1908-06-10,330,477,22607
1442,1908-06-11,372,544,22623
1443,1908-06-12,428,558,23743
1444,1908-06-13,432,552,23754
1445,1908-06-14,347,536,19515
1446,1908-06-15,384,502,22309
1447,1908-06-16,479,574,23075
1448,1908-06-17,437,612,23439
1449,1908-06-18,397,609,22410
1450,1908-06-19,404,578,23350
1451,1908-06-20,430,559,22916
1452,1908-06-21,446,545,20302
1453,1908-06-23,443,520,21564
1454,1908-06-24,442,534,22933
1455,1908-06-25,444,593,21841
1456,1908-06-26,419,579,22511
1457,1908-06-27,369,509,22966
1458,1908-06-28,460,552,22177
1459,1908-06-29,416,623,23285
1460,1908-07-01,293,406,19178
1461,1908-07-02,367,516,23122
1462,1908-07-04,469,564,23632
1463,1908-07-06,407,565,22377
1464,1908-07-07,384,550,23269
1465,1908-07-08,441,532,22731
1466,1908-07-09,468,558,24269
1467,1908-07-11,314,563,22761
1468,1908-07-13,481,628,23166
1469,1908-07-14,385,542,23518
1470,1908-07-15,356,579,23325
1471,1908-07-16,376,535,21895
1472,1908-07-18,390,548,23389
1473,1908-07-20,443,633,23386
1474,1908-07-23,474,566,24364
1475,1908-07-24,377,569,22868
1476,1908-07-26,397,608,21769
1477,1908-07-29,370,622,24003
1478,1908-08-01,406,421,21663
1479,1908-08-03,430,545,22710
1480,1908-08-05,464,590,23430
1481,1908-08-07,439,532,22077
1482,1908-08-08,435,570,23474
1483,1908-08-09,472,564,23245
1484,1908-08-11,417,577,23046
1485,1908-08-13,450,551,23814
1486,1908-08-14,412,576,23383
1487,1908-08-16,436,460,21485
1488,1908-08-17,417,521,22125
1489,1908-08-18,439,592,23151
1490,1908-08-19,471,625,23033
1491,1908-08-20,488,542,22618
1492,1908-08-21,356,621,22804
1493,1908-08-22,432,517,22256
1494,1908-08-23,479,618,22819
1495,1908-08-24,440,581,23131
1496,1908-08-25,392,532,22548
1497,1908-08-26,425,615,22825
1498,1908-08-28,469,493,22248
1499,1908-08-29,437,634,23739
1500,1908-08-30,417,522,21904
1501,1908-09-01,468,679,23591
1502,1908-09-02,369,493,21683
1503,1908-09-03,527,606,24051
1504,1908-09-04,419,621,23414
1505,1908-09-05,342,516,22017
1506,1908-09-06,422,673,23385
1507,1908-09-07,482,593,22052
1508,1908-09-08,403,601,23123
1509,1908-09-09,421,583,23682
1510,1908-09-10,424,651,24408
1511,1908-09-11,453,546,22238
1512,1908-09-12,373,529,23132
1513,1908-09-14,407,635,22706
1514,1908-09-15,380,578,23470
1515,1908-09-16,409,502,23130
1516,1908-09-17,373,526,22785
1517,1908-09-18,376,649,22341
1518,1908-09-19,387,592,23620
1519,1908-09-20,328,560,20165
1520,1908-09-21,396,588,21685
1521,1908-09-24,378,542,21692
1522,1908-09-25,414,549,22331
1523,1908-09-26,358,477,21984
1524,1908-09-28,453,588,24047
1525,1908-09-29,439,598,22610
1526,1908-09-30,375,550,21983
1527,1908-10-01,433,625,22524
1528,1908-10-02,415,559,20275
1529,1908-10-03,417,575,20830
1530,1908-10-04,395,498,16677
1531,1908-10-05,481,579,21850
1532,1908-10-06,505,644,22878
1533,1908-10-08,437,611,21939
1534,1908-10-09,355,571,22495
1535,1908-10-10,383,580,22766
1536,1908-10-11,328,581,20783
